ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23535873;49.2;51.1;0;0;0;-74.3;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.315;0;61;-0.002;-0.006;23535788;1.0507;0.1279;51.1367;6.3602;0.92;437.548;0;0;0;3214.5;3258.23;1;23535788;0.0570598;0.35124;0.123031;-0.337136;-0.0577229;0.931928;0.566339;-0.113272;-0.0710133;23534999;-37.71096669;145.03608523;83.13302374;0.00000000;0.00000000;4.74433216;3.36390389;
23535938;49.2;51.1;0;0;0;-75;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.313;0;61;-0.002;-0.006;23535874;1.0507;0.1279;51.1367;6.3602;0.92;437.537;0;0;0;3214.5;3258.23;1;23535874;0.056868;0.35127;0.122822;-0.34031;-0.0620998;0.931921;-0.458887;-1.4551;-0.419128;23534999;-37.71096669;145.03608523;83.13302374;0.00000000;0.00000000;4.74433216;3.36390389;
23535994;49.1;51.1;0;0;0;-74.7;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.309;0;61;-0.002;-0.007;23535938;1.0507;0.1279;51.1367;6.3602;0.92;437.525;0;0;0;3214.5;3258.23;1;23535939;0.0570675;0.350976;0.122839;-0.341193;-0.0611165;0.931714;1.50966;1.41018;0.824192;23534999;-37.71096669;145.03608523;83.13302374;0.00000000;0.00000000;4.74433216;3.36390389;
23536090;49.2;51.2;0;0;0;-74.4;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.313;0;61;-0.002;-0.007;23536023;1.0507;0.1279;51.1367;6.3602;0.92;437.525;0;0;0;3214.5;3258.23;1;23536024;0.0559782;0.35206;0.122336;-0.343386;-0.060157;0.93163;0.974684;0.19053;0.43401;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536143;49.2;51.2;0;0;0;-75.6;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.305;0;61;-0.002;-0.007;23536091;1.0507;0.1279;51.1367;6.3602;0.92;437.512;0;0;0;3214.5;3258.23;1;23536091;0.0552913;0.352281;0.12199;-0.340008;-0.0601601;0.93153;0.967713;0.190032;0.616982;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536263;49.1;51.2;0;0;0;-74.7;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.303;0;61;-0.002;-0.007;23536144;1.0507;0.1279;51.1367;6.3602;0.92;437.521;0;0;0;3214.5;3258.23;1;23536146;0.0546868;0.352756;0.121611;-0.345677;-0.0533103;0.93122;0.780092;1.10524;0.734484;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536323;49.2;51.2;0;0;0;-75.3;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.297;0;61;-0.002;-0.006;23536264;1.0507;0.1279;51.1367;6.3602;0.92;437.501;0;0;0;3214.5;3258.23;1;23536265;0.0546715;0.353125;0.121451;-0.342108;-0.0582174;0.930953;1.44634;-0.115858;0.878704;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536388;49.2;51.2;0;0;0;-74.9;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.297;0;61;-0.002;-0.005;23536324;1.0507;0.1279;51.1367;6.3602;0.92;437.488;0;0;0;3214.5;3258.23;1;23536325;0.0542185;0.350885;0.121235;-0.34254;-0.0547954;0.930765;-0.106885;-2.31063;-0.0415675;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536445;49.2;51.2;0;0;0;-75.2;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.301;0;61;-0.001;-0.006;23536389;1.0507;0.1279;51.1367;6.3602;0.92;437.488;0;0;0;3214.5;3258.23;1;23536389;0.0547606;0.350426;0.121535;-0.348056;-0.0626179;0.931024;1.10596;0.740496;0.196191;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536536;49.1;51.2;0;0;0;-74.6;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.295;0;61;-0.002;-0.005;23536446;1.0507;0.1279;51.1367;6.3602;0.92;437.49;0;0;0;3214.5;3258.23;1;23536446;0.0541593;0.351112;0.121495;-0.347684;-0.0547789;0.931496;1.04497;0.679467;0.193701;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536595;49.2;51.2;0;0;0;-76;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.307;0;61;-0.002;-0.006;23536536;1.0507;0.1279;51.1367;6.3602;0.919;437.478;0;0;0;3214.5;3258.23;1;23536537;0.0565298;0.349233;0.122629;-0.336574;-0.0611356;0.931526;-0.113857;0.557518;0.149215;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536688;49.2;51.2;0;0;0;-76.1;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.301;0;61;-0.002;-0.006;23536595;1.0507;0.1279;51.1367;6.3602;0.919;437.477;0;0;0;3214.5;3258.23;1;23536595;0.0569905;0.349762;0.122857;-0.341471;-0.0645544;0.931708;0.273004;-1.39414;-0.391076;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536775;49.2;51.2;0;0;0;-74.6;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.305;0;61;-0.002;-0.006;23536689;1.0507;0.1279;51.1367;6.3602;0.919;437.466;0;0;0;3214.5;3258.23;1;23536689;0.0566347;0.34954;0.12281;-0.340909;-0.057225;0.931675;0.552396;-0.785653;0.293103;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536839;49.2;51.2;0;0;0;-73.5;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.301;0;61;-0.002;-0.006;23536775;1.0507;0.1279;51.1367;6.3602;0.919;437.457;0;0;0;3214.5;3258.23;1;23536775;0.0567025;0.349657;0.122776;-0.345919;-0.0567455;0.931723;1.21865;0.617749;0.444469;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536893;49.2;51.2;0;0;0;-74.9;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.309;0;61;-0.001;-0.003;23536839;1.0507;0.1279;51.1367;6.3602;0.919;437.449;0;0;0;3214.5;3258.23;1;23536840;0.0559875;0.350887;0.122728;-0.370106;-0.0375803;0.931896;2.98914;-2.30762;-1.14519;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23536989;49.2;51.2;0;0;0;-74.4;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.307;0;61;-0.002;-0.006;23536894;1.0507;0.1279;51.1367;6.3602;0.919;437.455;0;0;0;3214.5;3258.23;1;23536894;0.0554826;0.342376;0.121681;-0.298892;-0.0542957;0.931682;0.648244;-0.905238;-0.619766;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23537045;49.2;51.2;0;0;0;-75;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.311;0;61;-0.002;-0.004;23536989;1.0507;0.1279;51.1367;6.3602;0.919;437.45;0;0;0;3214.5;3258.23;1;23536990;0.0568128;0.344397;0.12284;-0.33721;-0.0577283;0.932361;0.0383355;-3.2245;-0.649319;23535999;-37.71096642;145.03608135;82.84422068;0.00000000;0.00000000;4.74078653;3.36889894;
23537239;49.2;51.2;0;0;0;-74.7;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.309;0;61;-0.002;-0.007;23537045;1.0507;0.1279;51.1367;6.3602;0.919;437.451;0;0;0;3214.5;3258.23;1;23537046;0.0573208;0.339967;0.122654;-0.31944;-0.0611334;0.932831;-0.31542;-5.60832;0.613385;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537292;49.2;51.2;0;0;0;-77.4;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.315;0;61;-0.002;-0.005;23537240;1.0507;0.1279;51.1367;6.3602;0.919;437.444;0;0;0;3214.5;3258.23;1;23537241;0.0570149;0.340986;0.122158;-0.344153;-0.0635949;0.933299;0.103974;2.51311;-0.753356;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537345;49.2;51.2;0;0;0;-80.7;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.313;0;61;-0.002;-0.008;23537293;1.0507;0.1279;51.1367;6.3602;0.919;437.441;0;0;0;3214.5;3258.23;1;23537293;0.0604381;0.337365;0.124458;-0.331601;-0.0787076;0.934948;3.14536;1.77106;2.78097;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537439;49.2;51.1;0;0;0;-82.5;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.307;0;61;-0.002;-0.006;23537345;1.0507;0.1279;51.1367;6.3602;0.919;437.444;0;0;0;3214.5;3258.23;1;23537346;0.0572682;0.338655;0.123242;-0.357099;-0.068495;0.935223;1.01651;-1.14925;-0.667478;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537493;49.2;51.1;0;0;0;-83.6;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.309;0;61;-0.002;-0.005;23537440;1.0507;0.1279;51.1367;6.3602;0.919;437.433;0;0;0;3214.5;3258.23;1;23537440;0.0537;0.338539;0.121916;-0.331216;-0.0602302;0.936379;4.64343;0.740129;0.330974;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537589;49.1;51.2;0;0;0;-83.3;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.299;0;61;-0.003;-0.007;23537495;1.0507;0.1279;51.1367;6.3602;0.919;437.436;0;0;0;3214.5;3258.23;1;23537495;0.0463286;0.335777;0.118886;-0.295067;-0.0674503;0.937537;5.10462;-2.01713;4.25014;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537645;49.2;51.1;0;0;0;-82.6;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.301;0;61;-0.002;-0.005;23537589;1.0507;0.1279;51.1367;6.3602;0.919;437.428;0;0;0;3214.5;3258.23;1;23537589;0.0527909;0.338386;0.121065;-0.344302;-0.0631172;0.935217;-7.45307;2.462;-4.40081;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537741;49.2;51.1;0;0;0;-82.6;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.295;0;61;-0.002;-0.007;23537645;1.0507;0.1279;51.1367;6.3602;0.919;437.437;0;0;0;3214.5;3258.23;1;23537647;0.0601113;0.338807;0.123178;-0.32385;-0.0752944;0.93594;-4.16307;-3.34564;-0.992969;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537795;49.2;51.1;0;0;0;-82.4;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.299;0;61;-0.001;-0.006;23537741;1.0507;0.1279;51.1367;6.3602;0.919;437.438;0;0;0;3214.5;3258.23;1;23537741;0.0571102;0.339839;0.122063;-0.344227;-0.0323503;0.936181;2.37805;4.21437;2.08651;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537889;49.2;51.1;0;0;0;-82.2;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.287;0;61;-0.002;-0.007;23537796;1.0507;0.1279;51.1367;6.3602;0.919;437.435;0;0;0;3214.5;3258.23;1;23537796;0.0594625;0.341337;0.12354;-0.323641;-0.0714081;0.936069;-0.609326;-0.23206;-1.27665;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23537944;49.2;51.1;0;0;0;-78.3;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.295;0;61;-0.002;-0.005;23537889;1.0507;0.1279;51.1367;6.3602;0.919;437.432;0;0;0;3214.5;3258.23;1;23537889;0.0595177;0.346307;0.123815;-0.346671;-0.0796786;0.935971;-0.508259;2.69611;-0.715105;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23538040;49.1;51.1;0;0;0;-77.4;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.317;0;61;-0.001;0;23537945;1.0507;0.1279;51.1367;6.3602;0.919;437.431;0;0;0;3214.5;3258.23;1;23537946;0.0598399;0.343945;0.123616;-0.344004;-0.0621194;0.935392;1.37198;-8.60503;2.80731;23536999;-37.71096693;145.03607750;82.80100196;0.00000000;0.00000000;4.74084399;3.36881808;
23538094;49.2;51.1;0;0;0;-79.2;0;0;0;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635189;151.325;0;61;-0.002;-0.003;23538040;1.0507;0.1279;51.1367;6.3602;0.919;437.434;0;0;0;3214.5;3258.23;1;23538040;0.0687696;0.331786;0.127442;-0.335825;-0.0791834;0.936767;-9.10215;-1.50526;-4.41337;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538190;49.2;51.1;0;0;0;-82.3;-0.15;0;-0.07;0.13;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.255;0;61;-0.039;-0.063;23538095;1.0507;0.1279;51.1367;6.3602;0.919;437.43;0;0;0;3214.5;3258.23;1;23538095;0.0820009;0.328044;0.132218;-0.31036;-0.10736;0.939599;-6.35466;-2.79144;-2.78519;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538245;49.2;51.1;0;0;0;-82.7;0.16;0;-0.33;-0.03;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.267;0;61;-0.043;-0.076;23538191;1.0507;0.1279;51.1367;6.3602;0.919;437.466;0;-0.22;0;3214.5;3258.35;1;23538191;0.0572676;0.337208;0.117219;-0.330449;-0.056304;0.932956;-0.769102;3.78046;4.53076;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538343;49.2;51.1;0;0;0;-81.5;0.14;0;-0.34;-0.02;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.291;0;61;-0.045;-0.075;23538245;1.0507;0.1279;51.1367;6.3602;0.92;437.493;0;-0.35;0;3214.5;3258.35;1;23538247;0.0625252;0.336758;0.123311;-0.349251;-0.0738988;0.934117;-3.27666;-4.44203;-1.8173;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538395;49.2;51.1;0;0;0;-81.2;-0.19;0;-0.33;0.03;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.283;0;61;-0.044;-0.073;23538343;1.0507;0.1279;51.1367;6.3602;0.92;437.527;0;-0.4;0;3214.5;3258.35;1;23538343;0.0701208;0.333627;0.12647;-0.309482;-0.0801281;0.937068;-2.88923;-0.416592;-0.753219;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538490;49.2;51.1;0;0;0;-82.2;0.1;0;-0.32;-0.01;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.319;0;61;-0.046;-0.068;23538395;1.0507;0.1279;51.1367;6.3602;0.92;437.556;0;-0.45;0;3214.5;3258.35;1;23538395;0.0719464;0.333034;0.126731;-0.352285;-0.0636872;0.937369;-1.93486;-1.45146;-1.75803;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538545;49.2;51.1;0;0;0;-80.8;-0.3;0;-0.26;0.14;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.255;0;61;-0.047;-0.086;23538491;1.0507;0.1279;51.1367;6.3602;0.92;437.601;0;-0.28;0;3214.5;3258.35;1;23538491;0.074243;0.32898;0.12981;-0.268468;-0.0898261;0.937196;12.682;6.15743;5.7827;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538641;49.2;51.1;0;0;0;-80.6;-0.01;0;-0.33;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.253;0;61;-0.04;-0.074;23538545;1.0507;0.1279;51.1367;6.3602;0.92;437.625;0;-0.25;0;3214.5;3258.35;1;23538545;0.0564144;0.339136;0.118669;-0.346932;-0.0411231;0.936092;5.1685;3.59392;5.79484;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538695;49.2;51.1;0;0;0;-78.8;0.1;0;-0.34;-0.01;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.257;0;61;-0.041;-0.075;23538641;1.0507;0.1279;51.1367;6.3602;0.92;437.66;0;0.38;0;3214.5;3258.35;1;23538641;0.0572144;0.341615;0.120705;-0.34952;-0.0723834;0.936325;1.81054;-0.364525;2.54105;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538791;49.2;51.1;0;0;0;-79.5;-0.12;0;-0.33;0.02;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.247;0;61;-0.042;-0.08;23538695;1.0507;0.1279;51.1367;6.3602;0.92;437.676;0;-0.45;0;3214.5;3258.35;1;23538695;0.0556626;0.339263;0.119402;-0.325783;-0.0665038;0.936564;2.35713;-1.03613;2.62113;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538845;49.2;51.1;0;0;0;-80.4;0.04;0;-0.34;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.247;0;61;-0.04;-0.076;23538791;1.0507;0.1279;51.1367;6.3602;0.92;437.733;0;0.48;0;3214.5;3258.35;1;23538791;0.0560098;0.340626;0.121273;-0.33438;-0.0713724;0.936328;-0.673211;-2.30308;-2.81171;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538941;49.2;51.1;0;0;0;-81.5;0.02;0;-0.34;0;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.241;0;61;-0.041;-0.079;23538845;1.0507;0.1279;51.1367;6.3602;0.92;437.754;0;-0.32;0;3214.5;3258.35;1;23538847;0.0570568;0.33988;0.121289;-0.333363;-0.06701;0.93607;0.813197;-1.64333;1.46122;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23538994;49.2;51.1;0;0;0;-81.5;0.16;0;-0.34;-0.02;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.247;0;61;-0.041;-0.079;23538941;1.0507;0.1279;51.1367;6.3602;0.92;437.79;0;0.46;0;3214.5;3258.35;1;23538941;0.0568234;0.338118;0.120854;-0.33083;-0.0670036;0.935951;-0.388601;-1.88169;-0.66193;23537999;-37.71096824;145.03607331;82.84447572;0.00000000;0.00000000;4.73969237;3.37043815;
23539091;49.2;51.1;0;0;0;-81.4;0.14;0;-0.35;-0.02;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.255;0;61;-0.042;-0.079;23538995;1.0507;0.1279;51.1367;6.3602;0.92;437.816;0;0.38;0;3214.5;3258.35;1;23538995;0.0579147;0.334586;0.122076;-0.34649;-0.0714696;0.93612;3.04605;-7.86646;0.552075;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539145;49.2;51.1;0;0;0;-79.7;-0.06;0;-0.33;0.03;0;0;1.0507;0.1279;51.1367;6.3602;626663;635211;151.229;0;61;-0.043;-0.082;23539091;1.0507;0.1279;51.1367;6.3602;0.92;437.844;0;0.26;0;3214.5;3258.35;1;23539091;0.054944;0.316529;0.120285;-0.311652;-0.0612753;0.940439;-2.57555;-13.7783;-2.61004;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539239;49.2;51.1;0;0;0;-79.7;-0.72;0;0.01;0.72;-25;0;1.0507;0.1279;51.1367;6.3602;626662;635212;150.486;0;61;-0.025;-0.197;23539145;1.0507;0.1279;51.1367;6.3602;0.92;437.866;0;-0.28;0;3214.5;3258.35;1;23539145;0.0557033;0.302164;0.119768;-0.363458;-0.0155179;0.949376;-0.124904;-24.472;1.97412;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539295;49.2;51.1;0;0;0;-80.5;-2.88;-0.01;0.4;2.88;-129;0;1.0507;0.1279;51.1367;6.3602;626661;635213;149.076;0;61;0.05;-0.269;23539239;1.0507;0.1279;51.1367;6.3602;0.92;437.892;0;-1.47;-0.013;3214.49;3258.35;1;23539240;0.0455068;0.236141;0.110278;-0.198598;-0.114485;0.994975;13.0479;-56.3424;5.62647;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539393;49;51.1;0;0;0;-81.4;10.17;1.28;0.26;17.49;92;0.079;1.0507;0.1279;51.1379;6.3603;626658;635216;147.126;0;61;-0.033;0.543;23539295;1.0507;0.1279;51.1367;6.3602;0.92;437.922;-0.02;-4.62;-0.067;3214.49;3258.36;1;23539296;0.043247;0.16141;0.108569;-0.215072;-0.122463;1.0378;-1.35801;-84.0123;-9.10716;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539445;49.1;51.1;0;0;0;-82.3;29.17;1.75;0.1;28.96;228;0.078;1.0508;0.1279;51.1396;6.3603;626660;635218;148.327;0;61;0.043;1.783;23539393;1.0507;0.1279;51.1379;6.3603;0.92;437.838;2.94;45.13;0.048;3214.47;3258.37;1;23539393;0.0419385;0.0574452;0.110741;-0.955101;0.128149;1.08586;6.26516;-64.53;8.88836;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539537;49;51.1;0;0;0;-81.6;38.58;3.89;0.05;38.6;622;0.106;1.0509;0.1279;51.1443;6.3603;626666;635224;153.378;0;61;-0.102;2.977;23539445;1.0508;0.1279;51.1396;6.3603;0.92;437.753;1.71;26.42;0.118;3214.48;3258.38;1;23539477;0.0440159;0.00445273;0.0959044;-0.0736235;-0.519556;1.06599;26.0234;-63.6559;1.70321;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539595;48.9;51.1;0;0;0;-82.3;35.42;3.4;0.06;35.53;701;0.124;1.0509;0.1279;51.1469;6.3603;626671;635229;156.868;0;61;-0.23;2.868;23539538;1.0509;0.1279;51.1443;6.3603;0.919;437.414;2.55;29.11;0.32;3214.51;3258.41;1;23539538;-0.0199325;-0.0251613;0.0776562;0.332694;0.256722;0.976561;-18.2498;15.5505;30.5275;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539684;48.8;51.1;0;0;0;-83.8;44.57;5.18;0.07;44.62;899;0.162;1.051;0.1279;51.153;6.3603;626679;635237;163.476;0;61;-0.411;3.559;23539595;1.0509;0.1279;51.1469;6.3603;0.919;437.221;3.98;39.88;0.36;3214.54;3258.44;1;23539596;0.0490273;-0.0231316;0.0653904;0.00939321;-0.252715;0.924072;-42.9869;-6.85786;-11.2162;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539745;48.8;51.1;0;0;0;-84;47.81;6.44;0.05;47.78;1114;0.165;1.0511;0.1279;51.1583;6.3603;626687;635245;169.3;0;61;-0.489;4.154;23539694;1.051;0.1279;51.153;6.3603;0.918;436.797;6.57;48.75;0.462;3214.58;3258.48;1;23539694;0.111247;-0.0172745;0.0768349;-0.288143;-0.307887;0.923454;-28.5716;-12.3553;-9.64355;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539844;48.8;51.2;0;0;0;-84;42.78;5.64;-0.01;42.75;1343;0.164;1.0513;0.1279;51.1652;6.3603;626699;635257;179.268;0;61;-0.761;4.098;23539745;1.0511;0.1279;51.1583;6.3603;0.917;436.426;6.12;45.88;0.573;3214.62;3258.52;1;23539745;0.133957;-0.0114348;0.0828717;-0.0105316;-0.0905633;0.932114;-8.72866;0.688131;-2.98833;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539894;48.7;51.2;0;0;0;-84.1;45.37;6.49;0.07;45.43;1456;0.188;1.0514;0.1279;51.1703;6.3603;626708;635266;186.357;0;61;-0.504;4.433;23539845;1.0513;0.1279;51.1652;6.3603;0.916;435.969;5.81;42.58;0.689;3214.68;3258.58;1;23539845;0.139242;-0.0123907;0.0895384;0.018688;-0.311412;0.944082;18.6418;6.62647;-9.56426;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23539985;48.6;51.2;0;0;0;-83.2;54.18;8.65;0.03;54.24;1576;0.203;1.0516;0.1279;51.1806;6.3603;626723;635281;197.651;0;61;-0.957;4.952;23539895;1.0514;0.1279;51.1703;6.3603;0.916;435.626;7.69;49.51;0.748;3214.73;3258.63;1;23539895;0.122378;-0.00860101;0.106083;0.0508732;-0.0157286;0.955159;14.8685;3.95064;-13.1358;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23540044;48.5;51.2;0;0;0;-83.1;61.48;10.8;0.3;61.53;1674;0.231;1.0518;0.1279;51.1892;6.3603;626733;635291;205.645;0;61;-1.144;5.469;23539985;1.0516;0.1279;51.1806;6.3603;0.914;434.891;9.93;58.79;0.809;3214.81;3258.7;1;23539985;0.107793;-0.0049315;0.128547;-0.137064;-0.0163437;0.979498;-20.6892;1.51293;-14.4972;23538999;-37.71096949;145.03606975;82.82877300;0.00000000;0.00000000;4.73953359;3.37066142;
23540135;48.6;51.3;0;0;0;-83;54.47;9.71;-0.1;54.37;1998;0.217;1.052;0.1279;51.2013;6.3603;626752;635310;220.261;0;61;-1.189;5.58;23540045;1.0518;0.1279;51.1892;6.3603;0.913;434.277;11.91;63.47;0.861;3214.86;3258.76;1;23540047;0.133308;0.0014917;0.1442;-0.168843;-0.23607;1.0015;-15.146;2.36634;-14.1005;23539999;-37.71097146;145.03607005;82.90881977;0.00000000;0.00000000;4.73950092;3.37070736;
